Erde_x, Erde_y, Erde_v_x, Erde_v_y, Mond_x, Mond_y, Mond_v_x, Mond_v_y, Zeit
8122513.311,21453128.055,-8.380,21.508,-275971610.355,-245917098.799,681.284,-726.627,1466000.000
8114133.571,21474636.011,-8.403,21.486,-275290325.889,-246643725.476,683.192,-724.832,1467000.000
8105730.372,21496121.889,-8.427,21.464,-274607134.159,-247368557.164,685.094,-723.032,1468000.000
8097303.773,21517585.629,-8.450,21.442,-273922039.969,-248091589.007,686.992,-721.227,1469000.000
8088853.834,21539027.171,-8.473,21.419,-273235048.134,-248812816.157,688.885,-719.418,1470000.000
8080380.612,21560446.456,-8.496,21.397,-272546163.482,-249532233.782,690.773,-717.603,1471000.000
8071884.169,21581843.425,-8.520,21.375,-271855390.851,-250249837.064,692.656,-715.784,1472000.000
8063364.564,21603218.018,-8.543,21.352,-271162735.094,-250965621.195,694.534,-713.960,1473000.000
8054821.856,21624570.178,-8.566,21.330,-270468201.074,-251679581.383,696.407,-712.131,1474000.000
8046256.105,21645899.844,-8.589,21.307,-269771793.667,-252391712.849,698.276,-710.298,1475000.000
8037667.372,21667206.958,-8.612,21.285,-269073517.759,-253102010.825,700.140,-708.460,1476000.000
8029055.717,21688491.462,-8.635,21.262,-268373378.249,-253810470.560,701.998,-706.617,1477000.000
8020421.201,21709753.297,-8.657,21.239,-267671380.050,-254517087.312,703.852,-704.769,1478000.000
8011763.883,21730992.406,-8.680,21.216,-266967528.083,-255221856.357,705.701,-702.917,1479000.000
8003083.824,21752208.731,-8.703,21.193,-266261827.283,-255924772.981,707.545,-701.060,1480000.000
7994381.086,21773402.213,-8.725,21.171,-265554282.597,-256625832.484,709.384,-699.198,1481000.000
7985655.730,21794572.794,-8.748,21.148,-264844898.982,-257325030.181,711.218,-697.331,1482000.000
7976907.815,21815720.419,-8.770,21.125,-264133681.407,-258022361.399,713.047,-695.460,1483000.000
7968137.405,21836845.028,-8.793,21.102,-263420634.855,-258717821.479,714.871,-693.584,1484000.000
7959344.559,21857946.566,-8.815,21.078,-262705764.318,-259411405.776,716.690,-691.704,1485000.000
7950529.341,21879024.974,-8.838,21.055,-261989074.800,-260103109.658,718.503,-689.819,1486000.000
7941691.810,21900080.197,-8.860,21.032,-261270571.317,-260792928.506,720.312,-687.929,1487000.000
7932832.030,21921112.177,-8.882,21.009,-260550258.896,-261480857.717,722.116,-686.035,1488000.000
7923950.063,21942120.859,-8.904,20.985,-259828142.576,-262166892.698,723.915,-684.136,1489000.000
7915045.969,21963106.185,-8.926,20.962,-259104227.407,-262851028.873,725.709,-682.233,1490000.000
7906119.812,21984068.100,-8.948,20.938,-258378518.450,-263533261.677,727.498,-680.325,1491000.000
7897171.654,22005006.548,-8.970,20.915,-257651020.777,-264213586.562,729.281,-678.412,1492000.000
7888201.557,22025921.473,-8.992,20.891,-256921739.474,-264891998.991,731.060,-676.495,1493000.000
7879209.585,22046812.819,-9.014,20.868,-256190679.634,-265568494.442,732.833,-674.574,1494000.000
7870195.800,22067680.531,-9.036,20.844,-255457846.365,-266243068.406,734.602,-672.648,1495000.000
7861160.264,22088524.554,-9.057,20.820,-254723244.783,-266915716.389,736.365,-670.718,1496000.000
7852103.042,22109344.832,-9.079,20.796,-253986880.017,-267586433.910,738.123,-668.783,1497000.000
7843024.195,22130141.311,-9.100,20.773,-253248757.208,-268255216.501,739.876,-666.843,1498000.000
7833923.789,22150913.935,-9.122,20.749,-252508881.505,-268922059.711,741.623,-664.899,1499000.000
7824801.885,22171662.651,-9.143,20.725,-251767258.070,-269586959.099,743.366,-662.951,1500000.000
7815658.548,22192387.403,-9.165,20.701,-251023892.076,-270249910.242,745.103,-660.998,1501000.000
7806493.841,22213088.138,-9.186,20.677,-250278788.707,-270910908.727,746.836,-659.041,1502000.000
7797307.829,22233764.801,-9.207,20.653,-249531953.156,-271569950.158,748.563,-657.080,1503000.000
7788100.575,22254417.339,-9.228,20.628,-248783390.630,-272227030.152,750.284,-655.114,1504000.000
7778872.144,22275045.697,-9.250,20.604,-248033106.344,-272882144.339,752.001,-653.144,1505000.000
7769622.599,22295649.823,-9.271,20.580,-247281105.525,-273535288.366,753.712,-651.170,1506000.000
7760352.006,22316229.663,-9.292,20.556,-246527393.410,-274186457.892,755.418,-649.191,1507000.000
7751060.428,22336785.163,-9.312,20.531,-245771975.249,-274835648.589,757.119,-647.208,1508000.000
7741747.931,22357316.270,-9.333,20.507,-245014856.299,-275482856.146,758.814,-645.220,1509000.000
7732414.579,22377822.933,-9.354,20.482,-244256041.830,-276128076.264,760.505,-643.228,1510000.000
7723060.438,22398305.097,-9.375,20.458,-243495537.122,-276771304.659,762.190,-641.232,1511000.000
7713685.571,22418762.711,-9.396,20.433,-242733347.466,-277412537.063,763.869,-639.232,1512000.000
7704290.045,22439195.721,-9.416,20.408,-241969478.162,-278051769.218,765.544,-637.228,1513000.000
7694873.925,22459604.077,-9.437,20.384,-241203934.523,-278688996.885,767.213,-635.219,1514000.000
7685437.276,22479987.726,-9.457,20.359,-240436721.870,-279324215.837,768.876,-633.206,1515000.000
7675980.164,22500346.616,-9.478,20.334,-239667845.536,-279957421.860,770.535,-631.189,1516000.000
7666502.655,22520680.696,-9.498,20.309,-238897310.862,-280588610.757,772.188,-629.168,1517000.000
7657004.814,22540989.913,-9.518,20.284,-238125123.203,-281217778.345,773.835,-627.142,1518000.000
7647486.707,22561274.217,-9.538,20.259,-237351287.920,-281844920.453,775.478,-625.112,1519000.000
7637948.401,22581533.558,-9.558,20.234,-236575810.388,-282470032.928,777.114,-623.079,1520000.000
7628389.962,22601767.882,-9.579,20.209,-235798695.989,-283093111.628,778.746,-621.041,1521000.000
7618811.455,22621977.141,-9.599,20.184,-235019950.118,-283714152.428,780.372,-618.999,1522000.000
7609212.948,22642161.283,-9.618,20.159,-234239578.179,-284333151.217,781.993,-616.953,1523000.000
7599594.508,22662320.259,-9.638,20.134,-233457585.584,-284950103.898,783.608,-614.902,1524000.000
7589956.200,22682454.017,-9.658,20.108,-232673977.758,-285565006.388,785.218,-612.848,1525000.000
7580298.091,22702562.508,-9.678,20.083,-231888760.135,-286177854.620,786.822,-610.790,1526000.000
7570620.249,22722645.681,-9.698,20.058,-231101938.158,-286788644.540,788.421,-608.728,1527000.000
7560922.741,22742703.489,-9.717,20.032,-230313517.280,-287397372.111,790.014,-606.661,1528000.000
7551205.634,22762735.880,-9.737,20.007,-229523502.966,-288004033.308,791.602,-604.591,1529000.000
7541468.995,22782742.805,-9.756,19.981,-228731900.689,-288608624.123,793.185,-602.516,1530000.000
7531712.891,22802724.216,-9.776,19.956,-227938715.931,-289211140.560,794.762,-600.438,1531000.000
7521937.391,22822680.063,-9.795,19.930,-227143954.185,-289811578.641,796.333,-598.356,1532000.000
7512142.562,22842610.298,-9.814,19.905,-226347620.954,-290409934.400,797.899,-596.269,1533000.000
7502328.471,22862514.871,-9.833,19.879,-225549721.750,-291006203.887,799.460,-594.179,1534000.000
7492495.187,22882393.736,-9.852,19.853,-224750262.094,-291600383.166,801.015,-592.085,1535000.000
7482642.777,22902246.843,-9.871,19.827,-223949247.518,-292192468.317,802.564,-589.987,1536000.000
7472771.310,22922074.144,-9.890,19.801,-223146683.563,-292782455.435,804.108,-587.885,1537000.000
7462880.855,22941875.591,-9.909,19.776,-222342575.778,-293370340.628,805.646,-585.779,1538000.000
7452971.478,22961651.138,-9.928,19.750,-221536929.724,-293956120.020,807.179,-583.670,1539000.000
7443043.250,22981400.736,-9.947,19.724,-220729750.969,-294539789.749,808.706,-581.556,1540000.000
7433096.238,23001124.338,-9.966,19.698,-219921045.093,-295121345.971,810.227,-579.439,1541000.000
7423130.512,23020821.897,-9.984,19.671,-219110817.682,-295700784.853,811.743,-577.318,1542000.000
7413146.139,23040493.365,-10.003,19.645,-218299074.335,-296278102.578,813.254,-575.193,1543000.000
7403143.190,23060138.697,-10.021,19.619,-217485820.656,-296853295.347,814.758,-573.064,1544000.000
7393121.732,23079757.846,-10.040,19.593,-216671062.263,-297426359.371,816.257,-570.932,1545000.000
7383081.836,23099350.765,-10.058,19.567,-215854804.780,-297997290.881,817.751,-568.795,1546000.000
7373023.571,23118917.408,-10.077,19.540,-215037053.840,-298566086.118,819.239,-566.655,1547000.000
7362947.006,23138457.729,-10.095,19.514,-214217815.086,-299132741.343,820.721,-564.511,1548000.000
7352852.210,23157971.682,-10.113,19.488,-213397094.171,-299697252.829,822.197,-562.364,1549000.000
7342739.253,23177459.222,-10.131,19.461,-212574896.755,-300259616.865,823.668,-560.213,1550000.000
7332608.205,23196920.302,-10.149,19.435,-211751228.508,-300819829.754,825.133,-558.058,1551000.000
7322459.136,23216354.879,-10.167,19.408,-210926095.110,-301377887.817,826.593,-555.900,1552000.000
7312292.116,23235762.906,-10.185,19.381,-210099502.247,-301933787.387,828.047,-553.737,1553000.000
7302107.215,23255144.339,-10.203,19.355,-209271455.617,-302487524.814,829.495,-551.572,1554000.000
7291904.502,23274499.134,-10.220,19.328,-208441960.924,-303039096.462,830.937,-549.402,1555000.000
7281684.049,23293827.245,-10.238,19.301,-207611023.883,-303588498.712,832.374,-547.229,1556000.000
7271445.925,23313128.628,-10.256,19.275,-206778650.216,-304135727.958,833.805,-545.053,1557000.000
7261190.202,23332403.239,-10.273,19.248,-205944845.656,-304680780.612,835.230,-542.872,1558000.000
7250916.949,23351651.034,-10.291,19.221,-205109615.941,-305223653.098,836.649,-540.689,1559000.000
7240626.238,23370871.970,-10.308,19.194,-204272966.822,-305764341.858,838.063,-538.501,1560000.000
7230318.139,23390066.002,-10.325,19.167,-203434904.054,-306302843.348,839.471,-536.311,1561000.000
7219992.723,23409233.088,-10.343,19.140,-202595433.404,-306839154.039,840.873,-534.116,1562000.000
7209650.061,23428373.184,-10.360,19.113,-201754560.646,-307373270.420,842.269,-531.919,1563000.000
7199290.225,23447486.247,-10.377,19.086,-200912291.563,-307905188.991,843.660,-529.717,1564000.000
7188913.285,23466572.235,-10.394,19.059,-200068631.945,-308434906.271,845.044,-527.513,1565000.000
7178519.313,23485631.104,-10.411,19.032,-199223587.593,-308962418.794,846.423,-525.304,1566000.000
7168108.380,23504662.812,-10.428,19.005,-198377164.312,-309487723.107,847.796,-523.093,1567000.000
7157680.558,23523667.317,-10.445,18.977,-197529367.921,-310010815.774,849.164,-520.878,1568000.000
7147235.919,23542644.578,-10.461,18.950,-196680204.242,-310531693.376,850.525,-518.659,1569000.000
7136774.534,23561594.551,-10.478,18.923,-195829679.107,-311050352.507,851.881,-516.437,1570000.000
7126296.475,23580517.195,-10.495,18.895,-194977798.358,-311566789.778,853.231,-514.212,1571000.000
7115801.814,23599412.470,-10.511,18.868,-194124567.843,-312081001.815,854.574,-511.983,1572000.000
7105290.623,23618280.332,-10.528,18.840,-193269993.418,-312592985.258,855.912,-509.752,1573000.000
7094762.974,23637120.743,-10.544,18.813,-192414080.948,-313102736.767,857.245,-507.516,1574000.000
7084218.940,23655933.659,-10.560,18.785,-191556836.306,-313610253.012,858.571,-505.278,1575000.000
7073658.592,23674719.042,-10.577,18.758,-190698265.371,-314115530.683,859.891,-503.036,1576000.000
7063082.003,23693476.849,-10.593,18.730,-189838374.032,-314618566.483,861.206,-500.791,1577000.000
7052489.246,23712207.042,-10.609,18.703,-188977168.186,-315119357.132,862.514,-498.542,1578000.000
7041880.394,23730909.579,-10.625,18.675,-188114653.736,-315617899.365,863.817,-496.291,1579000.000
7031255.518,23749584.420,-10.641,18.647,-187250836.594,-316114189.932,865.114,-494.036,1580000.000
7020614.692,23768231.527,-10.657,18.619,-186385722.680,-316608225.601,866.405,-491.778,1581000.000
7009957.989,23786850.859,-10.673,18.592,-185519317.920,-317100003.153,867.690,-489.516,1582000.000
6999285.482,23805442.377,-10.688,18.564,-184651628.249,-317589519.387,868.969,-487.252,1583000.000
6988597.243,23824006.042,-10.704,18.536,-183782659.610,-318076771.115,870.242,-484.984,1584000.000
6977893.347,23842541.815,-10.719,18.508,-182912417.952,-318561755.168,871.509,-482.713,1585000.000
6967173.865,23861049.656,-10.735,18.480,-182040909.233,-319044468.390,872.770,-480.439,1586000.000
6956438.872,23879529.528,-10.750,18.452,-181168139.417,-319524907.642,874.025,-478.162,1587000.000
6945688.442,23897981.392,-10.766,18.424,-180294114.477,-320003069.801,875.274,-475.882,1588000.000
6934922.647,23916405.210,-10.781,18.396,-179418840.393,-320478951.759,876.517,-473.599,1589000.000
6924141.561,23934800.943,-10.796,18.368,-178542323.151,-320952550.425,877.754,-471.312,1590000.000
6913345.258,23953168.555,-10.811,18.339,-177664568.746,-321423862.722,878.986,-469.023,1591000.000
6902533.812,23971508.006,-10.827,18.311,-176785583.179,-321892885.592,880.211,-466.730,1592000.000
6891707.297,23989819.260,-10.842,18.283,-175905372.458,-322359615.989,881.430,-464.435,1593000.000
6880865.787,24008102.280,-10.856,18.255,-175023942.601,-322824050.885,882.643,-462.136,1594000.000
6870009.355,24026357.028,-10.871,18.226,-174141299.628,-323286187.268,883.850,-459.835,1595000.000
6859138.076,24044583.468,-10.886,18.198,-173257449.572,-323746022.141,885.051,-457.530,1596000.000
6848252.025,24062781.563,-10.901,18.170,-172372398.468,-324203552.524,886.246,-455.223,1597000.000
6837351.275,24080951.277,-10.915,18.141,-171486152.361,-324658775.453,887.435,-452.913,1598000.000
6826435.901,24099092.572,-10.930,18.113,-170598717.302,-325111687.978,888.618,-450.599,1599000.000
6815505.977,24117205.414,-10.944,18.084,-169710099.349,-325562287.168,889.795,-448.283,1600000.000
6804561.579,24135289.766,-10.959,18.056,-168820304.566,-326010570.104,890.966,-445.964,1601000.000
6793602.780,24153345.593,-10.973,18.027,-167929339.026,-326456533.887,892.130,-443.642,1602000.000
6782629.656,24171372.859,-10.987,17.999,-167037208.807,-326900175.633,893.289,-441.317,1603000.000
6771642.282,24189371.529,-11.002,17.970,-166143919.993,-327341492.471,894.441,-438.989,1604000.000
6760640.731,24207341.567,-11.016,17.941,-165249478.678,-327780481.551,895.588,-436.658,1605000.000
6749625.080,24225282.939,-11.030,17.913,-164353890.958,-328217140.034,896.728,-434.325,1606000.000
6738595.404,24243195.611,-11.044,17.884,-163457162.940,-328651465.101,897.862,-431.989,1607000.000
6727551.777,24261079.547,-11.058,17.855,-162559300.735,-329083453.948,898.990,-429.650,1608000.000
6716494.275,24278934.714,-11.071,17.826,-161660310.462,-329513103.786,900.112,-427.308,1609000.000
6705422.973,24296761.077,-11.085,17.798,-160760198.245,-329940411.842,901.228,-424.964,1610000.000
6694337.947,24314558.602,-11.099,17.769,-159858970.215,-330365375.362,902.338,-422.616,1611000.000
6683239.271,24332327.256,-11.112,17.740,-158956632.509,-330787991.604,903.441,-420.266,1612000.000
6672127.023,24350067.005,-11.126,17.711,-158053191.273,-331208257.846,904.539,-417.914,1613000.000
6661001.277,24367777.816,-11.139,17.682,-157148652.655,-331626171.379,905.630,-415.558,1614000.000
6649862.108,24385459.656,-11.153,17.653,-156243022.813,-332041729.513,906.715,-413.200,1615000.000
6638709.594,24403112.492,-11.166,17.624,-155336307.909,-332454929.572,907.794,-410.839,1616000.000
6627543.809,24420736.291,-11.179,17.595,-154428514.112,-332865768.896,908.867,-408.476,1617000.000
6616364.830,24438331.020,-11.192,17.566,-153519647.597,-333274244.844,909.933,-406.110,1618000.000
6605172.733,24455896.648,-11.205,17.536,-152609714.545,-333680354.789,910.993,-403.741,1619000.000
6593967.593,24473433.143,-11.218,17.507,-151698721.144,-334084096.119,912.048,-401.370,1620000.000
6582749.488,24490940.471,-11.231,17.478,-150786673.587,-334485466.242,913.096,-398.996,1621000.000
6571518.493,24508418.602,-11.244,17.449,-149873578.073,-334884462.580,914.137,-396.620,1622000.000
6560274.684,24525867.505,-11.257,17.420,-148959440.806,-335281082.570,915.173,-394.241,1623000.000
6549018.138,24543287.147,-11.269,17.390,-148044267.999,-335675323.668,916.202,-391.860,1624000.000
6537748.932,24560677.498,-11.282,17.361,-147128065.868,-336067183.345,917.225,-389.476,1625000.000
6526467.141,24578038.527,-11.294,17.332,-146210840.635,-336456659.087,918.242,-387.089,1626000.000
6515172.843,24595370.203,-11.307,17.302,-145292598.529,-336843748.400,919.253,-384.700,1627000.000
6503866.114,24612672.495,-11.319,17.273,-144373345.784,-337228448.802,920.257,-382.309,1628000.000
6492547.032,24629945.374,-11.331,17.243,-143453088.640,-337610757.830,921.255,-379.915,1629000.000
6481215.672,24647188.809,-11.344,17.214,-142531833.342,-337990673.037,922.247,-377.519,1630000.000
6469872.111,24664402.770,-11.356,17.184,-141609586.142,-338368191.992,923.233,-375.120,1631000.000
6458516.428,24681587.228,-11.368,17.155,-140686353.295,-338743312.281,924.212,-372.719,1632000.000
6447148.698,24698742.153,-11.380,17.125,-139762141.065,-339116031.505,925.185,-370.316,1633000.000
6435768.999,24715867.516,-11.392,17.096,-138836955.717,-339486347.283,926.152,-367.910,1634000.000
6424377.407,24732963.287,-11.403,17.066,-137910803.526,-339854257.248,927.113,-365.502,1635000.000
6412974.001,24750029.439,-11.415,17.037,-136983690.770,-340219759.054,928.067,-363.091,1636000.000
6401558.857,24767065.941,-11.427,17.007,-136055623.732,-340582850.366,929.015,-360.679,1637000.000
6390132.053,24784072.767,-11.438,16.977,-135126608.701,-340943528.869,929.957,-358.263,1638000.000
6378693.666,24801049.886,-11.450,16.947,-134196651.971,-341301792.263,930.892,-355.846,1639000.000
6367243.774,24817997.272,-11.461,16.918,-133265759.842,-341657638.266,931.821,-353.426,1640000.000
6355782.454,24834914.896,-11.473,16.888,-132333938.617,-342011064.610,932.744,-351.004,1641000.000
6344309.784,24851802.731,-11.484,16.858,-131401194.608,-342362069.046,933.660,-348.580,1642000.000
6332825.842,24868660.750,-11.495,16.828,-130467534.127,-342710649.340,934.571,-346.154,1643000.000
6321330.704,24885488.924,-11.506,16.798,-129532963.496,-343056803.274,935.474,-343.725,1644000.000
6309824.450,24902287.227,-11.517,16.768,-128597489.038,-343400528.649,936.372,-341.295,1645000.000
6298307.156,24919055.632,-11.528,16.738,-127661117.083,-343741823.280,937.263,-338.862,1646000.000
6286778.902,24935794.113,-11.539,16.709,-126723853.967,-344080684.999,938.148,-336.427,1647000.000
