Ort_x, Ort_y, Geschw_x, Geschw_y, Zeit
204522.642,151994.946,1929.768,926.567,104.100
204715.615,152087.552,1929.702,925.554,104.200
204908.582,152180.057,1929.635,924.542,104.300
205101.542,152272.461,1929.569,923.529,104.400
205294.496,152364.763,1929.503,922.516,104.500
205487.443,152456.964,1929.437,921.503,104.600
205680.383,152549.064,1929.370,920.491,104.700
205873.317,152641.062,1929.304,919.478,104.800
206066.244,152732.959,1929.238,918.466,104.900
206259.165,152824.755,1929.172,917.453,105.000
206452.078,152916.450,1929.105,916.441,105.100
206644.986,153008.043,1929.039,915.428,105.200
206837.886,153099.536,1928.973,914.416,105.300
207030.780,153190.927,1928.907,913.403,105.400
207223.668,153282.216,1928.840,912.391,105.500
207416.548,153373.405,1928.774,911.379,105.600
207609.422,153464.492,1928.708,910.366,105.700
207802.290,153555.478,1928.642,909.354,105.800
207995.151,153646.363,1928.575,908.342,105.900
208188.005,153737.146,1928.509,907.330,106.000
208380.853,153827.829,1928.443,906.317,106.100
208573.694,153918.410,1928.377,905.305,106.200
208766.528,154008.890,1928.311,904.293,106.300
208959.356,154099.268,1928.244,903.281,106.400
209152.177,154189.546,1928.178,902.269,106.500
209344.991,154279.722,1928.112,901.257,106.600
209537.799,154369.797,1928.046,900.245,106.700
209730.600,154459.771,1927.980,899.233,106.800
209923.395,154549.644,1927.913,898.221,106.900
210116.183,154639.416,1927.847,897.210,107.000
210308.965,154729.086,1927.781,896.198,107.100
210501.739,154818.655,1927.715,895.186,107.200
210694.507,154908.123,1927.649,894.174,107.300
210887.269,154997.490,1927.582,893.163,107.400
211080.024,155086.756,1927.516,892.151,107.500
211272.772,155175.920,1927.450,891.139,107.600
211465.514,155264.984,1927.384,890.128,107.700
211658.249,155353.946,1927.318,889.116,107.800
211850.977,155442.807,1927.251,888.105,107.900
212043.699,155531.567,1927.185,887.093,108.000
212236.415,155620.225,1927.119,886.082,108.100
212429.123,155708.783,1927.053,885.070,108.200
212621.825,155797.239,1926.987,884.059,108.300
212814.520,155885.595,1926.921,883.047,108.400
213007.209,155973.849,1926.854,882.036,108.500
213199.891,156062.002,1926.788,881.025,108.600
213392.567,156150.054,1926.722,880.014,108.700
213585.236,156238.005,1926.656,879.002,108.800
213777.898,156325.854,1926.590,877.991,108.900
213970.554,156413.603,1926.524,876.980,109.000
214163.203,156501.250,1926.457,875.969,109.100
214355.845,156588.797,1926.391,874.958,109.200
214548.481,156676.242,1926.325,873.947,109.300
214741.110,156763.586,1926.259,872.936,109.400
214933.733,156850.829,1926.193,871.925,109.500
215126.349,156937.971,1926.127,870.914,109.600
215318.958,157025.012,1926.061,869.903,109.700
215511.561,157111.951,1925.994,868.892,109.800
215704.157,157198.790,1925.928,867.881,109.900
215896.747,157285.528,1925.862,866.870,110.000
216089.329,157372.164,1925.796,865.860,110.100
216281.906,157458.700,1925.730,864.849,110.200
216474.475,157545.134,1925.664,863.838,110.300
216667.038,157631.467,1925.598,862.828,110.400
216859.595,157717.700,1925.531,861.817,110.500
217052.145,157803.831,1925.465,860.806,110.600
217244.688,157889.861,1925.399,859.796,110.700
217437.225,157975.790,1925.333,858.785,110.800
217629.755,158061.618,1925.267,857.775,110.900
217822.278,158147.345,1925.201,856.764,111.000
218014.795,158232.971,1925.135,855.754,111.100
218207.305,158318.496,1925.069,854.743,111.200
218399.809,158403.919,1925.003,853.733,111.300
218592.305,158489.242,1924.936,852.723,111.400
218784.796,158574.464,1924.870,851.713,111.500
218977.280,158659.585,1924.804,850.702,111.600
219169.757,158744.604,1924.738,849.692,111.700
219362.227,158829.523,1924.672,848.682,111.800
219554.691,158914.341,1924.606,847.672,111.900
219747.148,158999.057,1924.540,846.662,112.000
219939.599,159083.673,1924.474,845.652,112.100
220132.043,159168.188,1924.408,844.642,112.200
220324.481,159252.601,1924.342,843.632,112.300
220516.911,159336.914,1924.276,842.622,112.400
220709.336,159421.126,1924.210,841.612,112.500
220901.753,159505.236,1924.143,840.602,112.600
221094.164,159589.246,1924.077,839.592,112.700
221286.569,159673.155,1924.011,838.582,112.800
221478.967,159756.963,1923.945,837.572,112.900
221671.358,159840.669,1923.879,836.562,113.000
221863.743,159924.275,1923.813,835.553,113.100
222056.121,160007.780,1923.747,834.543,113.200
222248.492,160091.184,1923.681,833.533,113.300
222440.857,160174.486,1923.615,832.524,113.400
222633.215,160257.688,1923.549,831.514,113.500
222825.566,160340.789,1923.483,830.505,113.600
223017.911,160423.789,1923.417,829.495,113.700
223210.250,160506.688,1923.351,828.486,113.800
223402.582,160589.486,1923.285,827.476,113.900
223594.907,160672.184,1923.219,826.467,114.000
223787.225,160754.780,1923.153,825.457,114.100
223979.537,160837.275,1923.087,824.448,114.200
224171.843,160919.669,1923.020,823.439,114.300
224364.141,161001.963,1922.954,822.429,114.400
224556.434,161084.155,1922.888,821.420,114.500
224748.719,161166.247,1922.822,820.411,114.600
224940.998,161248.237,1922.756,819.402,114.700
225133.270,161330.127,1922.690,818.393,114.800
225325.536,161411.916,1922.624,817.384,114.900
225517.795,161493.604,1922.558,816.375,115.000
225710.048,161575.191,1922.492,815.365,115.100
225902.294,161656.677,1922.426,814.356,115.200
226094.533,161738.062,1922.360,813.348,115.300
226286.766,161819.347,1922.294,812.339,115.400
226478.992,161900.530,1922.228,811.330,115.500
226671.211,161981.612,1922.162,810.321,115.600
226863.424,162062.594,1922.096,809.312,115.700
227055.631,162143.475,1922.030,808.303,115.800
227247.830,162224.255,1921.964,807.294,115.900
227440.023,162304.934,1921.898,806.286,116.000
227632.210,162385.512,1921.832,805.277,116.100
227824.390,162465.989,1921.766,804.268,116.200
228016.563,162546.366,1921.700,803.260,116.300
228208.730,162626.641,1921.634,802.251,116.400
228400.890,162706.816,1921.568,801.243,116.500
228593.044,162786.890,1921.502,800.234,116.600
228785.191,162866.863,1921.436,799.226,116.700
228977.331,162946.735,1921.370,798.217,116.800
229169.465,163026.506,1921.304,797.209,116.900
229361.592,163106.177,1921.238,796.200,117.000
229553.712,163185.746,1921.172,795.192,117.100
229745.826,163265.215,1921.106,794.184,117.200
229937.934,163344.583,1921.040,793.176,117.300
230130.034,163423.850,1920.974,792.167,117.400
230322.128,163503.016,1920.909,791.159,117.500
230514.216,163582.082,1920.843,790.151,117.600
230706.297,163661.047,1920.777,789.143,117.700
230898.371,163739.910,1920.711,788.135,117.800
231090.439,163818.674,1920.645,787.127,117.900
231282.500,163897.336,1920.579,786.119,118.000
231474.555,163975.897,1920.513,785.111,118.100
231666.603,164054.358,1920.447,784.103,118.200
231858.644,164132.718,1920.381,783.095,118.300
232050.679,164210.977,1920.315,782.087,118.400
232242.707,164289.135,1920.249,781.079,118.500
232434.729,164367.193,1920.183,780.071,118.600
232626.744,164445.149,1920.117,779.063,118.700
232818.752,164523.005,1920.051,778.056,118.800
233010.754,164600.761,1919.985,777.048,118.900
233202.749,164678.415,1919.919,776.040,119.000
233394.738,164755.969,1919.853,775.033,119.100
233586.720,164833.421,1919.787,774.025,119.200
233778.695,164910.774,1919.722,773.017,119.300
233970.664,164988.025,1919.656,772.010,119.400
234162.626,165065.175,1919.590,771.002,119.500
234354.582,165142.225,1919.524,769.995,119.600
234546.531,165219.174,1919.458,768.987,119.700
234738.474,165296.023,1919.392,767.980,119.800
234930.410,165372.770,1919.326,766.973,119.900
235122.339,165449.417,1919.260,765.965,120.000
235314.262,165525.964,1919.194,764.958,120.100
235506.178,165602.409,1919.128,763.951,120.200
235698.087,165678.754,1919.062,762.943,120.300
235889.990,165754.998,1918.997,761.936,120.400
236081.887,165831.141,1918.931,760.929,120.500
236273.776,165907.183,1918.865,759.922,120.600
236465.660,165983.125,1918.799,758.915,120.700
236657.536,166058.966,1918.733,757.908,120.800
236849.406,166134.707,1918.667,756.901,120.900
237041.270,166210.347,1918.601,755.894,121.000
237233.126,166285.886,1918.535,754.887,121.100
237424.977,166361.324,1918.469,753.880,121.200
237616.820,166436.662,1918.404,752.873,121.300
237808.657,166511.899,1918.338,751.866,121.400
238000.488,166587.035,1918.272,750.859,121.500
238192.312,166662.070,1918.206,749.853,121.600
238384.129,166737.005,1918.140,748.846,121.700
238575.940,166811.840,1918.074,747.839,121.800
238767.744,166886.573,1918.008,746.832,121.900
238959.541,166961.206,1917.942,745.826,122.000
239151.332,167035.738,1917.877,744.819,122.100
239343.117,167110.170,1917.811,743.813,122.200
239534.895,167184.501,1917.745,742.806,122.300
239726.666,167258.731,1917.679,741.800,122.400
239918.430,167332.861,1917.613,740.793,122.500
240110.188,167406.890,1917.547,739.787,122.600
240301.940,167480.818,1917.481,738.780,122.700
240493.685,167554.646,1917.416,737.774,122.800
240685.423,167628.373,1917.350,736.768,122.900
240877.155,167701.999,1917.284,735.761,123.000
241068.880,167775.525,1917.218,734.755,123.100
241260.598,167848.950,1917.152,733.749,123.200
241452.310,167922.275,1917.086,732.743,123.300
241644.016,167995.499,1917.021,731.736,123.400
241835.714,168068.622,1916.955,730.730,123.500
242027.407,168141.645,1916.889,729.724,123.600
242219.092,168214.567,1916.823,728.718,123.700
242410.771,168287.389,1916.757,727.712,123.800
242602.444,168360.109,1916.692,726.706,123.900
242794.109,168432.730,1916.626,725.700,124.000
242985.769,168505.249,1916.560,724.694,124.100
243177.421,168577.669,1916.494,723.688,124.200
243369.068,168649.987,1916.428,722.682,124.300
243560.707,168722.205,1916.362,721.677,124.400
243752.340,168794.322,1916.297,720.671,124.500
243943.966,168866.339,1916.231,719.665,124.600
244135.586,168938.256,1916.165,718.659,124.700
244327.199,169010.071,1916.099,717.654,124.800
244518.806,169081.786,1916.033,716.648,124.900
244710.406,169153.401,1915.968,715.643,125.000
244902.000,169224.915,1915.902,714.637,125.100
245093.586,169296.328,1915.836,713.631,125.200
245285.167,169367.641,1915.770,712.626,125.300
245476.741,169438.853,1915.704,711.620,125.400
245668.308,169509.965,1915.639,710.615,125.500
245859.868,169580.976,1915.573,709.610,125.600
246051.422,169651.887,1915.507,708.604,125.700
246242.970,169722.697,1915.441,707.599,125.800
246434.511,169793.407,1915.376,706.594,125.900
246626.045,169864.016,1915.310,705.588,126.000
246817.573,169934.524,1915.244,704.583,126.100
247009.094,170004.933,1915.178,703.578,126.200
247200.608,170075.240,1915.113,702.573,126.300
247392.116,170145.447,1915.047,701.568,126.400
247583.618,170215.554,1914.981,700.563,126.500
247775.112,170285.560,1914.915,699.557,126.600
247966.601,170355.465,1914.849,698.552,126.700
248158.082,170425.270,1914.784,697.547,126.800
248349.557,170494.975,1914.718,696.542,126.900
248541.026,170564.579,1914.652,695.538,127.000
248732.488,170634.082,1914.586,694.533,127.100
248923.943,170703.485,1914.521,693.528,127.200
249115.392,170772.788,1914.455,692.523,127.300
249306.834,170841.990,1914.389,691.518,127.400
249498.270,170911.091,1914.324,690.513,127.500
249689.699,170980.092,1914.258,689.509,127.600
249881.121,171048.993,1914.192,688.504,127.700
250072.537,171117.793,1914.126,687.499,127.800
250263.947,171186.493,1914.061,686.495,127.900
250455.349,171255.092,1913.995,685.490,128.000
250646.746,171323.591,1913.929,684.486,128.100
250838.135,171391.989,1913.863,683.481,128.200
251029.518,171460.287,1913.798,682.477,128.300
251220.895,171528.485,1913.732,681.472,128.400
251412.265,171596.582,1913.666,680.468,128.500
251603.628,171664.578,1913.601,679.464,128.600
251794.985,171732.474,1913.535,678.459,128.700
251986.335,171800.270,1913.469,677.455,128.800
252177.679,171867.965,1913.403,676.451,128.900
252369.016,171935.560,1913.338,675.446,129.000
252560.346,172003.055,1913.272,674.442,129.100
252751.670,172070.449,1913.206,673.438,129.200
252942.987,172137.742,1913.141,672.434,129.300
253134.298,172204.936,1913.075,671.430,129.400
253325.602,172272.028,1913.009,670.426,129.500
253516.900,172339.021,1912.944,669.422,129.600
253708.191,172405.913,1912.878,668.418,129.700
253899.476,172472.704,1912.812,667.414,129.800
254090.754,172539.395,1912.746,666.410,129.900
254282.025,172605.986,1912.681,665.406,130.000
254473.290,172672.477,1912.615,664.402,130.100
254664.548,172738.867,1912.549,663.398,130.200
254855.800,172805.156,1912.484,662.395,130.300
255047.045,172871.346,1912.418,661.391,130.400
255238.283,172937.435,1912.352,660.387,130.500
255429.515,173003.423,1912.287,659.383,130.600
255620.741,173069.311,1912.221,658.380,130.700
255811.959,173135.099,1912.155,657.376,130.800
256003.172,173200.786,1912.090,656.373,130.900
256194.377,173266.374,1912.024,655.369,131.000
256385.576,173331.860,1911.958,654.366,131.100
256576.769,173397.247,1911.893,653.362,131.200
256767.955,173462.533,1911.827,652.359,131.300
256959.134,173527.718,1911.761,651.355,131.400
257150.307,173592.804,1911.696,650.352,131.500
257341.474,173657.789,1911.630,649.349,131.600
257532.633,173722.674,1911.565,648.345,131.700
257723.787,173787.458,1911.499,647.342,131.800
257914.933,173852.142,1911.433,646.339,131.900
258106.073,173916.726,1911.368,645.336,132.000
258297.207,173981.209,1911.302,644.332,132.100
258488.334,174045.592,1911.236,643.329,132.200
258679.454,174109.875,1911.171,642.326,132.300
258870.568,174174.057,1911.105,641.323,132.400
259061.675,174238.140,1911.039,640.320,132.500
259252.776,174302.121,1910.974,639.317,132.600
259443.870,174366.003,1910.908,638.314,132.700
259634.957,174429.784,1910.843,637.311,132.800
259826.038,174493.465,1910.777,636.308,132.900
260017.113,174557.046,1910.711,635.306,133.000
260208.181,174620.526,1910.646,634.303,133.100
260399.242,174683.907,1910.580,633.300,133.200
260590.297,174747.186,1910.515,632.297,133.300
260781.345,174810.366,1910.449,631.295,133.400
260972.386,174873.445,1910.383,630.292,133.500
261163.421,174936.424,1910.318,629.289,133.600
261354.450,174999.303,1910.252,628.287,133.700
261545.472,175062.082,1910.187,627.284,133.800
261736.487,175124.760,1910.121,626.281,133.900
261927.496,175187.338,1910.055,625.279,134.000
262118.498,175249.816,1909.990,624.276,134.100
262309.494,175312.193,1909.924,623.274,134.200
262500.483,175374.471,1909.859,622.272,134.300
262691.466,175436.648,1909.793,621.269,134.400
262882.442,175498.724,1909.727,620.267,134.500
263073.411,175560.701,1909.662,619.265,134.600
263264.374,175622.577,1909.596,618.262,134.700
263455.331,175684.353,1909.531,617.260,134.800
263646.280,175746.029,1909.465,616.258,134.900
263837.224,175807.605,1909.400,615.256,135.000
264028.160,175869.081,1909.334,614.254,135.100
264219.090,175930.456,1909.268,613.252,135.200
264410.014,175991.731,1909.203,612.250,135.300
264600.931,176052.906,1909.137,611.247,135.400
264791.841,176113.980,1909.072,610.246,135.500
264982.745,176174.955,1909.006,609.244,135.600
265173.643,176235.829,1908.941,608.242,135.700
265364.533,176296.603,1908.875,607.240,135.800
265555.418,176357.277,1908.810,606.238,135.900
265746.295,176417.851,1908.744,605.236,136.000
265937.166,176478.324,1908.678,604.234,136.100
266128.031,176538.698,1908.613,603.233,136.200
266318.889,176598.971,1908.547,602.231,136.300
266509.741,176659.144,1908.482,601.229,136.400
266700.585,176719.217,1908.416,600.227,136.500
266891.424,176779.189,1908.351,599.226,136.600
267082.256,176839.062,1908.285,598.224,136.700
267273.081,176898.834,1908.220,597.223,136.800
267463.900,176958.506,1908.154,596.221,136.900
267654.712,177018.078,1908.089,595.220,137.000
267845.517,177077.550,1908.023,594.218,137.100
268036.316,177136.922,1907.958,593.217,137.200
268227.109,177196.194,1907.892,592.216,137.300
268417.895,177255.365,1907.827,591.214,137.400
268608.674,177314.436,1907.761,590.213,137.500
268799.447,177373.408,1907.696,589.212,137.600
268990.213,177432.279,1907.630,588.210,137.700
269180.973,177491.050,1907.565,587.209,137.800
269371.726,177549.721,1907.499,586.208,137.900
269562.473,177608.291,1907.434,585.207,138.000
269753.213,177666.762,1907.368,584.206,138.100
269943.946,177725.133,1907.303,583.205,138.200
270134.673,177783.403,1907.237,582.204,138.300
270325.394,177841.573,1907.172,581.203,138.400
270516.108,177899.644,1907.106,580.202,138.500
270706.815,177957.614,1907.041,579.201,138.600
270897.516,178015.484,1906.975,578.200,138.700
271088.210,178073.254,1906.910,577.199,138.800
271278.898,178130.924,1906.844,576.198,138.900
271469.579,178188.493,1906.779,575.198,139.000
271660.253,178245.963,1906.713,574.197,139.100
271850.922,178303.333,1906.648,573.196,139.200
272041.583,178360.602,1906.582,572.195,139.300
272232.238,178417.772,1906.517,571.195,139.400
272422.886,178474.841,1906.451,570.194,139.500
272613.528,178531.811,1906.386,569.194,139.600
272804.164,178588.680,1906.320,568.193,139.700
272994.792,178645.449,1906.255,567.192,139.800
273185.415,178702.118,1906.189,566.192,139.900
273376.030,178758.688,1906.124,565.192,140.000
273566.639,178815.157,1906.059,564.191,140.100
273757.242,178871.526,1905.993,563.191,140.200
273947.838,178927.795,1905.928,562.190,140.300
274138.427,178983.964,1905.862,561.190,140.400
274329.010,179040.033,1905.797,560.190,140.500
274519.587,179096.002,1905.731,559.190,140.600
274710.157,179151.871,1905.666,558.189,140.700
274900.720,179207.640,1905.600,557.189,140.800
275091.277,179263.309,1905.535,556.189,140.900
275281.827,179318.878,1905.470,555.189,141.000
275472.371,179374.347,1905.404,554.189,141.100
275662.908,179429.715,1905.339,553.189,141.200
275853.438,179484.984,1905.273,552.189,141.300
276043.963,179540.153,1905.208,551.189,141.400
276234.480,179595.222,1905.142,550.189,141.500
276424.991,179650.191,1905.077,549.189,141.600
276615.495,179705.060,1905.012,548.189,141.700
276805.993,179759.829,1904.946,547.189,141.800
276996.485,179814.498,1904.881,546.190,141.900
277186.969,179869.067,1904.815,545.190,142.000
277377.448,179923.536,1904.750,544.190,142.100
277567.919,179977.905,1904.685,543.191,142.200
277758.385,180032.174,1904.619,542.191,142.300
277948.843,180086.343,1904.554,541.191,142.400
278139.295,180140.412,1904.488,540.192,142.500
278329.741,180194.381,1904.423,539.192,142.600
278520.180,180248.251,1904.358,538.193,142.700
278710.612,180302.020,1904.292,537.193,142.800
278901.038,180355.689,1904.227,536.194,142.900
279091.458,180409.259,1904.161,535.194,143.000
279281.871,180462.728,1904.096,534.195,143.100
279472.277,180516.098,1904.031,533.196,143.200
279662.677,180569.367,1903.965,532.196,143.300
279853.070,180622.537,1903.900,531.197,143.400
280043.457,180675.607,1903.834,530.198,143.500
280233.837,180728.576,1903.769,529.199,143.600
280424.211,180781.446,1903.704,528.199,143.700
280614.578,180834.216,1903.638,527.200,143.800
280804.938,180886.886,1903.573,526.201,143.900
280995.292,180939.457,1903.508,525.202,144.000
281185.640,180991.927,1903.442,524.203,144.100
281375.981,181044.297,1903.377,523.204,144.200
281566.315,181096.568,1903.312,522.205,144.300
281756.643,181148.738,1903.246,521.206,144.400
281946.964,181200.809,1903.181,520.207,144.500
282137.279,181252.780,1903.115,519.208,144.600
282327.587,181304.650,1903.050,518.210,144.700
282517.889,181356.421,1902.985,517.211,144.800
282708.184,181408.093,1902.919,516.212,144.900
282898.473,181459.664,1902.854,515.213,145.000
283088.755,181511.135,1902.789,514.215,145.100
283279.031,181562.507,1902.723,513.216,145.200
283469.300,181613.778,1902.658,512.217,145.300
283659.562,181664.950,1902.593,511.219,145.400
283849.818,181716.022,1902.527,510.220,145.500
284040.068,181766.994,1902.462,509.222,145.600
284230.311,181817.866,1902.397,508.223,145.700
284420.547,181868.639,1902.331,507.225,145.800
284610.777,181919.311,1902.266,506.226,145.900
284801.000,181969.884,1902.201,505.228,146.000
284991.217,182020.357,1902.135,504.229,146.100
285181.428,182070.730,1902.070,503.231,146.200
285371.631,182121.003,1902.005,502.233,146.300
285561.829,182171.177,1901.939,501.235,146.400
285752.019,182221.250,1901.874,500.236,146.500
285942.203,182271.224,1901.809,499.238,146.600
286132.381,182321.098,1901.744,498.240,146.700
286322.552,182370.872,1901.678,497.242,146.800
286512.717,182420.546,1901.613,496.244,146.900
286702.875,182470.121,1901.548,495.246,147.000
286893.026,182519.595,1901.482,494.248,147.100
287083.171,182568.970,1901.417,493.250,147.200
287273.310,182618.245,1901.352,492.252,147.300
287463.441,182667.421,1901.286,491.254,147.400
287653.567,182716.496,1901.221,490.256,147.500
287843.686,182765.472,1901.156,489.258,147.600
288033.798,182814.348,1901.091,488.261,147.700
288223.904,182863.124,1901.025,487.263,147.800
288414.003,182911.800,1900.960,486.265,147.900
288604.096,182960.377,1900.895,485.267,148.000
288794.182,183008.854,1900.829,484.270,148.100
288984.262,183057.231,1900.764,483.272,148.200
289174.335,183105.508,1900.699,482.274,148.300
289364.402,183153.686,1900.634,481.277,148.400
289554.462,183201.764,1900.568,480.279,148.500
289744.515,183249.742,1900.503,479.282,148.600
289934.562,183297.620,1900.438,478.284,148.700
290124.603,183345.399,1900.373,477.287,148.800
290314.637,183393.078,1900.307,476.290,148.900
290504.664,183440.657,1900.242,475.292,149.000
290694.685,183488.136,1900.177,474.295,149.100
290884.700,183535.516,1900.112,473.298,149.200
291074.708,183582.796,1900.046,472.300,149.300
291264.709,183629.976,1899.981,471.303,149.400
291454.704,183677.056,1899.916,470.306,149.500
291644.692,183724.037,1899.851,469.309,149.600
291834.674,183770.918,1899.785,468.312,149.700
292024.649,183817.699,1899.720,467.315,149.800
292214.618,183864.381,1899.655,466.318,149.900
292404.580,183910.963,1899.590,465.321,150.000
292594.536,183957.445,1899.524,464.324,150.100
292784.485,184003.828,1899.459,463.327,150.200
292974.428,184050.110,1899.394,462.330,150.300
293164.364,184096.293,1899.329,461.333,150.400
293354.293,184142.377,1899.264,460.336,150.500
293544.217,184188.361,1899.198,459.339,150.600
293734.133,184234.245,1899.133,458.342,150.700
293924.043,184280.029,1899.068,457.346,150.800
294113.947,184325.714,1899.003,456.349,150.900
294303.844,184371.299,1898.938,455.352,151.000
294493.734,184416.784,1898.872,454.356,151.100
294683.618,184462.170,1898.807,453.359,151.200
294873.496,184507.456,1898.742,452.363,151.300
295063.367,184552.643,1898.677,451.366,151.400
295253.231,184597.729,1898.611,450.370,151.500
295443.089,184642.717,1898.546,449.373,151.600
295632.940,184687.604,1898.481,448.377,151.700
295822.785,184732.392,1898.416,447.380,151.800
296012.623,184777.080,1898.351,446.384,151.900
296202.455,184821.669,1898.286,445.388,152.000
296392.281,184866.158,1898.220,444.391,152.100
296582.099,184910.547,1898.155,443.395,152.200
296771.912,184954.837,1898.090,442.399,152.300
296961.717,184999.027,1898.025,441.403,152.400
297151.517,185043.117,1897.960,440.406,152.500
297341.309,185087.108,1897.894,439.410,152.600
297531.095,185130.999,1897.829,438.414,152.700
297720.875,185174.791,1897.764,437.418,152.800
297910.648,185218.483,1897.699,436.422,152.900
298100.415,185262.075,1897.634,435.426,153.000
298290.175,185305.568,1897.569,434.430,153.100
298479.929,185348.961,1897.503,433.434,153.200
298669.676,185392.255,1897.438,432.438,153.300
298859.416,185435.449,1897.373,431.443,153.400
299049.150,185478.543,1897.308,430.447,153.500
299238.878,185521.538,1897.243,429.451,153.600
299428.599,185564.434,1897.178,428.455,153.700
299618.313,185607.229,1897.113,427.459,153.800
299808.021,185649.926,1897.047,426.464,153.900
299997.723,185692.522,1896.982,425.468,154.000
300187.418,185735.019,1896.917,424.473,154.100
300377.106,185777.417,1896.852,423.477,154.200
300566.788,185819.715,1896.787,422.481,154.300
300756.464,185861.913,1896.722,421.486,154.400
300946.133,185904.012,1896.657,420.490,154.500
301135.795,185946.011,1896.591,419.495,154.600
301325.451,185987.911,1896.526,418.500,154.700
301515.100,186029.711,1896.461,417.504,154.800
301704.743,186071.412,1896.396,416.509,154.900
301894.379,186113.013,1896.331,415.514,155.000
302084.009,186154.514,1896.266,414.518,155.100
302273.633,186195.916,1896.201,413.523,155.200
302463.249,186237.219,1896.136,412.528,155.300
302652.860,186278.422,1896.070,411.533,155.400
302842.464,186319.525,1896.005,410.538,155.500
303032.061,186360.529,1895.940,409.543,155.600
303221.652,186401.434,1895.875,408.547,155.700
303411.236,186442.239,1895.810,407.552,155.800
303600.814,186482.944,1895.745,406.557,155.900
303790.385,186523.550,1895.680,405.562,156.000
303979.950,186564.057,1895.615,404.568,156.100
304169.508,186604.464,1895.550,403.573,156.200
304359.060,186644.771,1895.485,402.578,156.300
304548.605,186684.980,1895.420,401.583,156.400
304738.143,186725.088,1895.354,400.588,156.500
304927.676,186765.097,1895.289,399.593,156.600
305117.201,186805.007,1895.224,398.599,156.700
305306.721,186844.817,1895.159,397.604,156.800
305496.233,186884.528,1895.094,396.609,156.900
305685.739,186924.139,1895.029,395.615,157.000
305875.239,186963.651,1894.964,394.620,157.100
306064.732,187003.063,1894.899,393.626,157.200
306254.219,187042.376,1894.834,392.631,157.300
306443.699,187081.589,1894.769,391.637,157.400
306633.172,187120.703,1894.704,390.642,157.500
306822.640,187159.717,1894.639,389.648,157.600
307012.100,187198.632,1894.574,388.653,157.700
307201.554,187237.448,1894.508,387.659,157.800
307391.002,187276.164,1894.443,386.665,157.900
307580.443,187314.781,1894.378,385.670,158.000
307769.878,187353.298,1894.313,384.676,158.100
307959.306,187391.716,1894.248,383.682,158.200
308148.727,187430.035,1894.183,382.688,158.300
308338.142,187468.254,1894.118,381.694,158.400
308527.551,187506.374,1894.053,380.700,158.500
308716.953,187544.394,1893.988,379.705,158.600
308906.349,187582.315,1893.923,378.711,158.700
309095.738,187620.136,1893.858,377.717,158.800
309285.120,187657.858,1893.793,376.723,158.900
309474.496,187695.481,1893.728,375.730,159.000
309663.866,187733.004,1893.663,374.736,159.100
309853.229,187770.428,1893.598,373.742,159.200
310042.585,187807.752,1893.533,372.748,159.300
310231.935,187844.977,1893.468,371.754,159.400
310421.279,187882.103,1893.403,370.760,159.500
310610.616,187919.130,1893.338,369.767,159.600
310799.946,187956.056,1893.273,368.773,159.700
310989.270,187992.884,1893.208,367.779,159.800
311178.588,188029.612,1893.143,366.786,159.900
311367.899,188066.241,1893.078,365.792,160.000
311557.204,188102.771,1893.013,364.798,160.100
311746.502,188139.201,1892.948,363.805,160.200
311935.793,188175.532,1892.883,362.811,160.300
312125.078,188211.763,1892.818,361.818,160.400
312314.357,188247.895,1892.753,360.825,160.500
312503.629,188283.928,1892.688,359.831,160.600
312692.894,188319.862,1892.623,358.838,160.700
312882.153,188355.696,1892.558,357.844,160.800
313071.406,188391.430,1892.493,356.851,160.900
313260.652,188427.066,1892.428,355.858,161.000
313449.891,188462.602,1892.363,354.865,161.100
313639.124,188498.039,1892.298,353.872,161.200
313828.351,188533.376,1892.233,352.878,161.300
314017.571,188568.615,1892.168,351.885,161.400
314206.785,188603.753,1892.103,350.892,161.500
314395.992,188638.793,1892.038,349.899,161.600
314585.192,188673.733,1891.973,348.906,161.700
314774.386,188708.574,1891.908,347.913,161.800
314963.574,188743.316,1891.843,346.920,161.900
315152.755,188777.958,1891.778,345.927,162.000
315341.929,188812.501,1891.713,344.934,162.100
315531.097,188846.945,1891.648,343.942,162.200
315720.259,188881.290,1891.583,342.949,162.300
315909.414,188915.535,1891.518,341.956,162.400
316098.563,188949.681,1891.453,340.963,162.500
316287.705,188983.728,1891.388,339.971,162.600
316476.840,189017.675,1891.323,338.978,162.700
316665.969,189051.523,1891.258,337.985,162.800
316855.092,189085.272,1891.194,336.993,162.900
317044.208,189118.922,1891.129,336.000,163.000
317233.318,189152.472,1891.064,335.008,163.100
317422.421,189185.923,1890.999,334.015,163.200
317611.517,189219.275,1890.934,333.023,163.300
317800.608,189252.528,1890.869,332.030,163.400
317989.691,189285.681,1890.804,331.038,163.500
318178.768,189318.735,1890.739,330.045,163.600
318367.839,189351.690,1890.674,329.053,163.700
318556.903,189384.546,1890.609,328.061,163.800
318745.961,189417.302,1890.544,327.068,163.900
318935.012,189449.959,1890.479,326.076,164.000
319124.057,189482.518,1890.414,325.084,164.100
319313.095,189514.976,1890.349,324.092,164.200
319502.127,189547.336,1890.285,323.100,164.300
319691.152,189579.596,1890.220,322.108,164.400
319880.171,189611.757,1890.155,321.116,164.500
320069.183,189643.819,1890.090,320.124,164.600
320258.188,189675.782,1890.025,319.132,164.700
