Erde_x, Erde_y, Erde_v_x, Erde_v_y, Sonne_x, Sonne_y, Sonne_v_x, Sonne_v_y, Zeit
146812018820.827,9293000536.905,-1881.578,30230.703,864.986,18.110,0.006,0.000,307000.000
146810137242.630,9323231239.805,-1887.699,30230.315,870.638,18.288,0.006,0.000,308000.000
146808249544.012,9353461555.291,-1893.819,30229.927,876.308,18.468,0.006,0.000,309000.000
146806355725.055,9383691482.103,-1899.939,30229.537,881.996,18.648,0.006,0.000,310000.000
146804455785.843,9413921018.980,-1906.059,30229.146,887.703,18.830,0.006,0.000,311000.000
146802549726.458,9444150164.663,-1912.179,30228.753,893.428,19.012,0.006,0.000,312000.000
146800637546.985,9474378917.891,-1918.299,30228.360,899.171,19.196,0.006,0.000,313000.000
146798719247.506,9504607277.406,-1924.419,30227.965,904.933,19.382,0.006,0.000,314000.000
146796794828.108,9534835241.946,-1930.539,30227.568,910.713,19.568,0.006,0.000,315000.000
146794864288.873,9565062810.252,-1936.659,30227.171,916.512,19.755,0.006,0.000,316000.000
146792927629.886,9595289981.065,-1942.779,30226.772,922.329,19.944,0.006,0.000,317000.000
146790984851.233,9625516753.123,-1948.898,30226.372,928.164,20.134,0.006,0.000,318000.000
146789035952.999,9655743125.169,-1955.018,30225.971,934.018,20.325,0.006,0.000,319000.000
146787080935.268,9685969095.941,-1961.137,30225.568,939.890,20.517,0.006,0.000,320000.000
146785119798.128,9716194664.179,-1967.256,30225.164,945.781,20.711,0.006,0.000,321000.000
146783152541.664,9746419828.625,-1973.376,30224.759,951.690,20.906,0.006,0.000,322000.000
146781179165.961,9776644588.018,-1979.495,30224.353,957.617,21.102,0.006,0.000,323000.000
146779199671.108,9806868941.099,-1985.614,30223.946,963.563,21.299,0.006,0.000,324000.000
146777214057.191,9837092886.608,-1991.733,30223.537,969.527,21.497,0.006,0.000,325000.000
146775222324.296,9867316423.285,-1997.852,30223.127,975.509,21.697,0.006,0.000,326000.000
146773224472.511,9897539549.870,-2003.971,30222.715,981.510,21.898,0.006,0.000,327000.000
146771220501.924,9927762265.104,-2010.089,30222.303,987.529,22.100,0.006,0.000,328000.000
146769210412.622,9957984567.727,-2016.208,30221.889,993.567,22.303,0.006,0.000,329000.000
146767194204.695,9988206456.480,-2022.326,30221.474,999.622,22.508,0.006,0.000,330000.000
146765171878.230,10018427930.103,-2028.445,30221.057,1005.697,22.714,0.006,0.000,331000.000
146763143433.315,10048648987.337,-2034.563,30220.640,1011.789,22.921,0.006,0.000,332000.000
146761108870.041,10078869626.921,-2040.682,30220.221,1017.901,23.129,0.006,0.000,333000.000
146759068188.496,10109089847.596,-2046.800,30219.801,1024.030,23.339,0.006,0.000,334000.000
146757021388.769,10139309648.103,-2052.918,30219.379,1030.178,23.549,0.006,0.000,335000.000
146754968470.951,10169529027.183,-2059.036,30218.956,1036.344,23.762,0.006,0.000,336000.000
146752909435.132,10199747983.575,-2065.154,30218.532,1042.529,23.975,0.006,0.000,337000.000
146750844281.402,10229966516.021,-2071.272,30218.107,1048.731,24.190,0.006,0.000,338000.000
146748773009.850,10260184623.261,-2077.389,30217.681,1054.953,24.406,0.006,0.000,339000.000
146746695620.570,10290402304.035,-2083.507,30217.253,1061.192,24.623,0.006,0.000,340000.000
146744612113.650,10320619557.084,-2089.624,30216.824,1067.451,24.841,0.006,0.000,341000.000
146742522489.184,10350836381.149,-2095.742,30216.394,1073.727,25.061,0.006,0.000,342000.000
146740426747.262,10381052774.971,-2101.859,30215.962,1080.022,25.282,0.006,0.000,343000.000
146738324887.976,10411268737.289,-2107.977,30215.530,1086.335,25.505,0.006,0.000,344000.000
146736216911.419,10441484266.846,-2114.094,30215.096,1092.667,25.728,0.006,0.000,345000.000
146734102817.683,10471699362.380,-2120.211,30214.660,1099.016,25.953,0.006,0.000,346000.000
146731982606.860,10501914022.634,-2126.328,30214.224,1105.385,26.179,0.006,0.000,347000.000
146729856279.045,10532128246.348,-2132.445,30213.786,1111.771,26.407,0.006,0.000,348000.000
146727723834.329,10562342032.262,-2138.562,30213.347,1118.177,26.636,0.006,0.000,349000.000
146725585272.807,10592555379.118,-2144.678,30212.907,1124.600,26.866,0.006,0.000,350000.000
146723440594.572,10622768285.657,-2150.795,30212.465,1131.042,27.098,0.006,0.000,351000.000
146721289799.719,10652980750.618,-2156.911,30212.022,1137.502,27.331,0.006,0.000,352000.000
146719132888.341,10683192772.744,-2163.028,30211.578,1143.980,27.565,0.006,0.000,353000.000
146716969860.534,10713404350.774,-2169.144,30211.133,1150.477,27.800,0.007,0.000,354000.000
146714800716.392,10743615483.450,-2175.260,30210.686,1156.993,28.037,0.007,0.000,355000.000
146712625456.010,10773826169.513,-2181.377,30210.238,1163.526,28.276,0.007,0.000,356000.000
146710444079.484,10804036407.704,-2187.493,30209.789,1170.078,28.515,0.007,0.000,357000.000
146708256586.910,10834246196.763,-2193.609,30209.339,1176.649,28.756,0.007,0.000,358000.000
146706062978.383,10864455535.432,-2199.724,30208.887,1183.238,28.998,0.007,0.000,359000.000
146703863253.999,10894664422.451,-2205.840,30208.434,1189.845,29.242,0.007,0.000,360000.000
146701657413.856,10924872856.562,-2211.956,30207.980,1196.470,29.487,0.007,0.000,361000.000
146699445458.049,10955080836.506,-2218.071,30207.525,1203.114,29.733,0.007,0.000,362000.000
146697227386.676,10985288361.023,-2224.187,30207.068,1209.776,29.981,0.007,0.000,363000.000
146695003199.834,11015495428.856,-2230.302,30206.610,1216.457,30.230,0.007,0.000,364000.000
146692772897.621,11045702038.744,-2236.417,30206.151,1223.156,30.481,0.007,0.000,365000.000
146690536480.134,11075908189.429,-2242.533,30205.690,1229.873,30.732,0.007,0.000,366000.000
146688293947.472,11106113879.653,-2248.648,30205.229,1236.609,30.986,0.007,0.000,367000.000
146686045299.732,11136319108.156,-2254.763,30204.766,1243.363,31.240,0.007,0.000,368000.000
146683790537.014,11166523873.680,-2260.878,30204.301,1250.135,31.496,0.007,0.000,369000.000
146681529659.417,11196728174.966,-2266.992,30203.836,1256.926,31.754,0.007,0.000,370000.000
146679262667.039,11226932010.755,-2273.107,30203.369,1263.735,32.013,0.007,0.000,371000.000
146676989559.979,11257135379.788,-2279.222,30202.901,1270.563,32.273,0.007,0.000,372000.000
146674710338.339,11287338280.807,-2285.336,30202.432,1277.409,32.534,0.007,0.000,373000.000
146672425002.217,11317540712.553,-2291.451,30201.961,1284.273,32.797,0.007,0.000,374000.000
146670133551.714,11347742673.767,-2297.565,30201.489,1291.156,33.062,0.007,0.000,375000.000
146667835986.930,11377944163.192,-2303.679,30201.016,1298.057,33.328,0.007,0.000,376000.000
146665532307.966,11408145179.567,-2309.793,30200.542,1304.976,33.595,0.007,0.000,377000.000
146663222514.924,11438345721.635,-2315.907,30200.067,1311.914,33.864,0.007,0.000,378000.000
146660906607.904,11468545788.137,-2322.021,30199.590,1318.870,34.134,0.007,0.000,379000.000
146658584587.007,11498745377.814,-2328.135,30199.112,1325.845,34.405,0.007,0.000,380000.000
146656256452.337,11528944489.408,-2334.248,30198.632,1332.837,34.678,0.007,0.000,381000.000
146653922203.994,11559143121.660,-2340.362,30198.152,1339.849,34.953,0.007,0.000,382000.000
146651581842.082,11589341273.313,-2346.475,30197.670,1346.878,35.229,0.007,0.000,383000.000
146649235366.702,11619538943.107,-2352.589,30197.187,1353.926,35.506,0.007,0.000,384000.000
146646882777.958,11649736129.784,-2358.702,30196.702,1360.992,35.785,0.007,0.000,385000.000
146644524075.954,11679932832.086,-2364.815,30196.217,1368.077,36.065,0.007,0.000,386000.000
146642159260.791,11710129048.754,-2370.928,30195.730,1375.180,36.347,0.007,0.000,387000.000
146639788332.575,11740324778.529,-2377.041,30195.242,1382.301,36.630,0.007,0.000,388000.000
146637411291.408,11770520020.155,-2383.154,30194.752,1389.441,36.914,0.007,0.000,389000.000
146635028137.396,11800714772.371,-2389.267,30194.262,1396.599,37.201,0.007,0.000,390000.000
146632638870.643,11830909033.921,-2395.379,30193.770,1403.776,37.488,0.007,0.000,391000.000
146630243491.253,11861102803.545,-2401.492,30193.276,1410.971,37.777,0.007,0.000,392000.000
146627841999.332,11891296079.986,-2407.604,30192.782,1418.184,38.068,0.007,0.000,393000.000
146625434394.985,11921488861.985,-2413.717,30192.286,1425.415,38.360,0.007,0.000,394000.000
146623020678.317,11951681148.284,-2419.829,30191.789,1432.665,38.653,0.007,0.000,395000.000
146620600849.435,11981872937.625,-2425.941,30191.291,1439.933,38.948,0.007,0.000,396000.000
146618174908.444,12012064228.750,-2432.053,30190.792,1447.220,39.245,0.007,0.000,397000.000
146615742855.451,12042255020.400,-2438.165,30190.291,1454.525,39.543,0.007,0.000,398000.000
146613304690.562,12072445311.318,-2444.277,30189.789,1461.848,39.842,0.007,0.000,399000.000
146610860413.884,12102635100.245,-2450.388,30189.286,1469.190,40.143,0.007,0.000,400000.000
146608410025.526,12132824385.924,-2456.500,30188.781,1476.550,40.446,0.007,0.000,401000.000
146605953525.593,12163013167.096,-2462.611,30188.275,1483.928,40.750,0.007,0.000,402000.000
146603490914.194,12193201442.504,-2468.723,30187.768,1491.325,41.055,0.007,0.000,403000.000
146601022191.436,12223389210.889,-2474.834,30187.260,1498.740,41.362,0.007,0.000,404000.000
146598547357.429,12253576470.993,-2480.945,30186.751,1506.174,41.671,0.007,0.000,405000.000
146596066412.280,12283763221.559,-2487.056,30186.240,1513.626,41.981,0.007,0.000,406000.000
146593579356.098,12313949461.328,-2493.167,30185.728,1521.096,42.293,0.007,0.000,407000.000
146591086188.993,12344135189.043,-2499.278,30185.214,1528.584,42.606,0.008,0.000,408000.000
146588586911.073,12374320403.446,-2505.389,30184.700,1536.091,42.921,0.008,0.000,409000.000
146586081522.449,12404505103.279,-2511.499,30184.184,1543.616,43.237,0.008,0.000,410000.000
146583570023.229,12434689287.285,-2517.610,30183.667,1551.160,43.555,0.008,0.000,411000.000
146581052413.525,12464872954.205,-2523.720,30183.149,1558.722,43.874,0.008,0.000,412000.000
146578528693.446,12495056102.781,-2529.830,30182.629,1566.302,44.195,0.008,0.000,413000.000
146575998863.104,12525238731.757,-2535.940,30182.108,1573.901,44.517,0.008,0.000,414000.000
146573462922.609,12555420839.874,-2542.051,30181.586,1581.518,44.842,0.008,0.000,415000.000
146570920872.072,12585602425.874,-2548.160,30181.063,1589.153,45.167,0.008,0.000,416000.000
146568372711.605,12615783488.501,-2554.270,30180.538,1596.807,45.494,0.008,0.000,417000.000
146565818441.319,12645964026.495,-2560.380,30180.012,1604.479,45.823,0.008,0.000,418000.000
146563258061.327,12676144038.601,-2566.490,30179.485,1612.169,46.154,0.008,0.000,419000.000
146560691571.741,12706323523.560,-2572.599,30178.957,1619.878,46.485,0.008,0.000,420000.000
146558118972.674,12736502480.114,-2578.708,30178.427,1627.605,46.819,0.008,0.000,421000.000
146555540264.237,12766680907.006,-2584.818,30177.896,1635.351,47.154,0.008,0.000,422000.000
146552955446.544,12796858802.979,-2590.927,30177.364,1643.115,47.491,0.008,0.000,423000.000
146550364519.710,12827036166.775,-2597.036,30176.830,1650.897,47.829,0.008,0.000,424000.000
146547767483.846,12857212997.137,-2603.145,30176.296,1658.697,48.169,0.008,0.000,425000.000
146545164339.067,12887389292.807,-2609.254,30175.760,1666.516,48.511,0.008,0.000,426000.000
146542555085.487,12917565052.527,-2615.362,30175.223,1674.353,48.854,0.008,0.000,427000.000
146539939723.221,12947740275.042,-2621.471,30174.684,1682.209,49.198,0.008,0.000,428000.000
146537318252.383,12977914959.092,-2627.579,30174.144,1690.083,49.545,0.008,0.000,429000.000
146534690673.089,13008089103.421,-2633.688,30173.603,1697.975,49.893,0.008,0.000,430000.000
146532056985.452,13038262706.772,-2639.796,30173.061,1705.886,50.242,0.008,0.000,431000.000
146529417189.590,13068435767.886,-2645.904,30172.518,1713.815,50.594,0.008,0.000,432000.000
146526771285.617,13098608285.508,-2652.012,30171.973,1721.762,50.947,0.008,0.000,433000.000
146524119273.649,13128780258.380,-2658.120,30171.427,1729.727,51.301,0.008,0.000,434000.000
146521461153.804,13158951685.244,-2664.228,30170.880,1737.711,51.657,0.008,0.000,435000.000
146518796926.196,13189122564.843,-2670.335,30170.331,1745.714,52.015,0.008,0.000,436000.000
146516126590.944,13219292895.921,-2676.443,30169.781,1753.734,52.374,0.008,0.000,437000.000
146513450148.165,13249462677.220,-2682.550,30169.230,1761.773,52.736,0.008,0.000,438000.000
146510767597.974,13279631907.483,-2688.657,30168.678,1769.831,53.098,0.008,0.000,439000.000
146508078940.491,13309800585.454,-2694.765,30168.124,1777.907,53.463,0.008,0.000,440000.000
146505384175.834,13339968709.874,-2700.872,30167.570,1786.001,53.829,0.008,0.000,441000.000
146502683304.119,13370136279.487,-2706.979,30167.014,1794.113,54.196,0.008,0.000,442000.000
146499976325.466,13400303293.036,-2713.085,30166.456,1802.244,54.566,0.008,0.000,443000.000
146497263239.993,13430469749.264,-2719.192,30165.898,1810.393,54.937,0.008,0.000,444000.000
146494544047.820,13460635646.915,-2725.299,30165.338,1818.560,55.310,0.008,0.000,445000.000
146491818749.065,13490800984.730,-2731.405,30164.777,1826.746,55.684,0.008,0.000,446000.000
146489087343.848,13520965761.454,-2737.512,30164.214,1834.950,56.060,0.008,0.000,447000.000
146486349832.288,13551129975.830,-2743.618,30163.651,1843.173,56.438,0.008,0.000,448000.000
146483606214.507,13581293626.600,-2749.724,30163.086,1851.413,56.818,0.008,0.000,449000.000
146480856490.623,13611456712.508,-2755.830,30162.520,1859.672,57.199,0.008,0.000,450000.000
146478100660.758,13641619232.297,-2761.936,30161.952,1867.950,57.582,0.008,0.000,451000.000
146475338725.033,13671781184.711,-2768.041,30161.384,1876.246,57.966,0.008,0.000,452000.000
146472570683.567,13701942568.493,-2774.147,30160.814,1884.560,58.353,0.008,0.000,453000.000
146469796536.484,13732103382.385,-2780.253,30160.243,1892.892,58.741,0.008,0.000,454000.000
146467016283.904,13762263625.132,-2786.358,30159.670,1901.243,59.130,0.008,0.000,455000.000
146464229925.949,13792423295.477,-2792.463,30159.097,1909.612,59.522,0.008,0.000,456000.000
146461437462.742,13822582392.163,-2798.568,30158.522,1918.000,59.915,0.008,0.000,457000.000
146458638894.405,13852740913.933,-2804.673,30157.946,1926.406,60.310,0.008,0.000,458000.000
146455834221.060,13882898859.532,-2810.778,30157.368,1934.830,60.707,0.008,0.000,459000.000
146453023442.830,13913056227.702,-2816.883,30156.789,1943.272,61.105,0.008,0.000,460000.000
146450206559.840,13943213017.187,-2822.988,30156.210,1951.733,61.505,0.008,0.000,461000.000
146447383572.212,13973369226.731,-2829.092,30155.628,1960.212,61.907,0.008,0.000,462000.000
146444554480.069,14003524855.077,-2835.197,30155.046,1968.710,62.311,0.009,0.000,463000.000
146441719283.537,14033679900.969,-2841.301,30154.462,1977.226,62.716,0.009,0.000,464000.000
146438877982.739,14063834363.150,-2847.405,30153.877,1985.760,63.123,0.009,0.000,465000.000
146436030577.800,14093988240.365,-2853.509,30153.291,1994.313,63.532,0.009,0.000,466000.000
146433177068.844,14124141531.356,-2859.613,30152.704,2002.883,63.942,0.009,0.000,467000.000
146430317455.997,14154294234.867,-2865.717,30152.115,2011.473,64.355,0.009,0.000,468000.000
146427451739.384,14184446349.643,-2871.820,30151.525,2020.080,64.769,0.009,0.000,469000.000
146424579919.132,14214597874.426,-2877.924,30150.934,2028.706,65.185,0.009,0.000,470000.000
146421701995.364,14244748807.962,-2884.027,30150.341,2037.350,65.603,0.009,0.000,471000.000
146418817968.209,14274899148.993,-2890.130,30149.747,2046.013,66.022,0.009,0.000,472000.000
146415927837.791,14305048896.263,-2896.234,30149.152,2054.694,66.443,0.009,0.000,473000.000
146413031604.239,14335198048.517,-2902.337,30148.556,2063.393,66.866,0.009,0.000,474000.000
146410129267.678,14365346604.498,-2908.439,30147.958,2072.110,67.291,0.009,0.000,475000.000
146407220828.237,14395494562.950,-2914.542,30147.360,2080.846,67.718,0.009,0.000,476000.000
146404306286.042,14425641922.618,-2920.645,30146.760,2089.600,68.146,0.009,0.000,477000.000
146401385641.222,14455788682.244,-2926.747,30146.158,2098.373,68.577,0.009,0.000,478000.000
146398458893.903,14485934840.574,-2932.850,30145.556,2107.164,69.009,0.009,0.000,479000.000
146395526044.216,14516080396.350,-2938.952,30144.952,2115.973,69.443,0.009,0.000,480000.000
146392587092.288,14546225348.319,-2945.054,30144.347,2124.800,69.878,0.009,0.000,481000.000
146389642038.248,14576369695.222,-2951.156,30143.741,2133.646,70.316,0.009,0.000,482000.000
146386690882.225,14606513435.805,-2957.258,30143.133,2142.510,70.755,0.009,0.000,483000.000
146383733624.348,14636656568.812,-2963.360,30142.524,2151.393,71.196,0.009,0.000,484000.000
146380770264.748,14666799092.987,-2969.461,30141.914,2160.294,71.639,0.009,0.000,485000.000
146377800803.553,14696941007.074,-2975.563,30141.303,2169.213,72.084,0.009,0.000,486000.000
146374825240.895,14727082309.817,-2981.664,30140.690,2178.150,72.531,0.009,0.000,487000.000
146371843576.904,14757222999.961,-2987.765,30140.076,2187.106,72.979,0.009,0.000,488000.000
146368855811.710,14787363076.250,-2993.866,30139.461,2196.080,73.429,0.009,0.000,489000.000
146365861945.444,14817502537.429,-2999.967,30138.845,2205.072,73.881,0.009,0.000,490000.000
146362861978.238,14847641382.241,-3006.068,30138.227,2214.083,74.335,0.009,0.000,491000.000
146359855910.223,14877779609.431,-3012.169,30137.608,2223.112,74.791,0.009,0.000,492000.000
146356843741.530,14907917217.744,-3018.269,30136.988,2232.160,75.249,0.009,0.000,493000.000
146353825472.293,14938054205.924,-3024.370,30136.367,2241.225,75.709,0.009,0.000,494000.000
146350801102.642,14968190572.716,-3030.470,30135.744,2250.310,76.170,0.009,0.000,495000.000
146347770632.711,14998326316.863,-3036.570,30135.120,2259.412,76.633,0.009,0.000,496000.000
146344734062.633,15028461437.111,-3042.670,30134.495,2268.533,77.099,0.009,0.000,497000.000
146341691392.540,15058595932.205,-3048.770,30133.869,2277.672,77.566,0.009,0.000,498000.000
146338642622.567,15088729800.888,-3054.870,30133.241,2286.829,78.035,0.009,0.000,499000.000
146335587752.846,15118863041.906,-3060.969,30132.612,2296.005,78.506,0.009,0.000,500000.000
146332526783.511,15148995654.003,-3067.069,30131.982,2305.199,78.978,0.009,0.000,501000.000
146329459714.698,15179127635.924,-3073.168,30131.350,2314.411,79.453,0.009,0.000,502000.000
146326386546.539,15209258986.414,-3079.267,30130.718,2323.642,79.929,0.009,0.000,503000.000
